:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
300167.SZ,2020-10-29,上海明汯投资管理有限公司-明汯价值成长1期私募投资基金,0.76,1049,hold_stock
300167.SZ,2020-10-29,韩玉东,0.45,2562,hold_stock
300167.SZ,2020-10-29,法国兴业银行,0.37,545,hold_stock
300167.SZ,2020-10-29,中国国际金融香港资产管理有限公司-客户资金2,0.35,2563,hold_stock
300167.SZ,2020-10-29,张秀,0.34,382,hold_stock
300167.SZ,2020-10-29,蒋愚澄,0.33,2564,hold_stock
300168.SZ,2020-10-29,陈洁,1.12,2565,hold_stock
300168.SZ,2020-10-29,上海万豪投资有限公司,16.89,2566,hold_stock
300168.SZ,2020-10-29,中国人寿保险股份有限公司-传统-普通保险产品-005L-CT001深,13.18,1246,hold_stock
300168.SZ,2020-10-29,中国人寿保险股份有限公司-分红-个人分红-005L-FH002深,4.99,1246,hold_stock
300168.SZ,2020-10-29,上海长安信息技术咨询开发中心,4.02,2567,hold_stock
300168.SZ,2020-10-29,上海科技创业投资有限公司,3.85,2568,hold_stock
300168.SZ,2020-10-29,陈耀远,2.63,2569,hold_stock
300168.SZ,2020-10-29,香港中央结算有限公司(陆股通),1.25,64,hold_stock
300168.SZ,2020-10-29,信泰人寿保险股份有限公司-传统产品,1.18,295,hold_stock
300168.SZ,2020-10-29,交通银行-融通行业景气证券投资基金,1.18,880,hold_stock
300170.SZ,2020-10-30,石胜利,0.69,2570,hold_stock
300170.SZ,2020-10-30,陈迪清,7.92,2571,hold_stock
300170.SZ,2020-10-30,范建震,7.92,2572,hold_stock
300170.SZ,2020-10-30,北京百度网讯科技有限公司,5.28,2573,hold_stock
300170.SZ,2020-10-30,香港中央结算有限公司(陆股通),1.22,64,hold_stock
300170.SZ,2020-10-30,邓辉,0.84,2574,hold_stock
300170.SZ,2020-10-30,上海汉得信息技术股份有限公司回购专用证券账户,0.79,2575,hold_stock
300170.SZ,2020-10-30,杨虹,0.4,2576,hold_stock
300170.SZ,2020-10-30,陈志骏,0.35,2577,hold_stock
300170.SZ,2020-10-30,吴晓通,0.33,2578,hold_stock
300177.SZ,2020-10-27,李中球,2.02,2579,hold_stock
300177.SZ,2020-10-27,廖定海,22.74,2580,hold_stock
300177.SZ,2020-10-27,廖文,7.44,2581,hold_stock
300177.SZ,2020-10-27,中央汇金资产管理有限责任公司,1.48,43,hold_stock
300177.SZ,2020-10-27,广州市玄元投资管理有限公司-玄元科新46号私募证券投资基金,1.13,567,hold_stock
300177.SZ,2020-10-27,董德伟,1.08,2582,hold_stock
300177.SZ,2020-10-27,潘惠红,0.89,2583,hold_stock
300177.SZ,2020-10-27,陈雅萍,0.8,2584,hold_stock
300177.SZ,2020-10-27,胡雪坤,0.78,2585,hold_stock
300182.SZ,2020-10-30,康宁,0.98,2586,hold_stock
300182.SZ,2020-10-30,徐子泉,19.67,2587,hold_stock
300182.SZ,2020-10-30,张友明,3.3,2588,hold_stock
300182.SZ,2020-10-30,陈同刚,3.0,2589,hold_stock
300182.SZ,2020-10-30,尹俊涛,1.48,2590,hold_stock
300182.SZ,2020-10-30,中融基金-北京银行-中融国际信托-中融-融琨88号单一资金信托,1.01,2591,hold_stock
300182.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.93,64,hold_stock
300182.SZ,2020-10-30,申万菱信基金-工商银行-华融国际信托-盛世景定增基金权益投资集合资金信托计划,0.89,2556,hold_stock
300182.SZ,2020-10-30,熊诚,0.82,2592,hold_stock
300182.SZ,2020-10-30,张端时,0.8,2593,hold_stock
300183.SZ,2020-10-29,陈一青,3.2,2594,hold_stock
300183.SZ,2020-10-29,上海中植鑫荞投资管理有限公司-上海鑫荞聚焦高端制造1号私募证券投资基金,1.18,2595,hold_stock
300183.SZ,2020-10-29,北京朴和恒丰投资有限公司,0.7,2596,hold_stock
300183.SZ,2020-10-29,王乾江,0.68,2597,hold_stock
300183.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.62,64,hold_stock
300183.SZ,2020-10-29,崔健,22.6,2598,hold_stock
300183.SZ,2020-10-29,王锐,14.38,2599,hold_stock
300183.SZ,2020-10-29,胡亚军,14.38,2600,hold_stock
300183.SZ,2020-10-29,中国证券金融股份有限公司,1.64,14,hold_stock
300183.SZ,2020-10-29,中央汇金资产管理有限责任公司,1.41,43,hold_stock
300188.SZ,2020-10-28,苏学武,1.15,2601,hold_stock
300188.SZ,2020-10-28,郭永芳,16.63,2602,hold_stock
300188.SZ,2020-10-28,国投智能科技有限公司,15.56,2603,hold_stock
300188.SZ,2020-10-28,李国林,8.78,2604,hold_stock
300188.SZ,2020-10-28,刘冬颖,3.81,2605,hold_stock
300188.SZ,2020-10-28,中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金,2.06,192,hold_stock
300188.SZ,2020-10-28,招商银行股份有限公司-泓德睿泽混合型证券投资基金,1.45,941,hold_stock
300188.SZ,2020-10-28,中国建设银行股份有限公司-中欧创业板两年定期开放混合型证券投资基金,1.34,192,hold_stock
300188.SZ,2020-10-28,中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金,1.24,241,hold_stock
300188.SZ,2020-10-28,香港中央结算有限公司(陆股通),1.21,64,hold_stock
300209.SZ,2020-11-12,孙伯荣,7.78,2606,hold_stock
300209.SZ,2020-11-12,肖四清,10.37,2607,hold_stock
300209.SZ,2020-11-12,陈进,5.34,2608,hold_stock
300209.SZ,2020-11-12,刘智辉,5.69,2609,hold_stock
300209.SZ,2020-11-12,无锡中住集团有限公司,10.65,2610,hold_stock
300209.SZ,2020-11-07,孙伯荣,7.78,2606,hold_stock
300209.SZ,2020-11-07,陈进,5.34,2608,hold_stock
300209.SZ,2020-11-07,刘智辉,5.69,2609,hold_stock
300209.SZ,2020-11-07,肖四清,10.37,2607,hold_stock
300209.SZ,2020-11-07,无锡中住集团有限公司,11.3,2610,hold_stock
300211.SZ,2020-10-23,陈小星,0.55,2611,hold_stock
300211.SZ,2020-10-23,王振洪,48.4,2612,hold_stock
300211.SZ,2020-10-23,周晨,2.82,2613,hold_stock
300211.SZ,2020-10-23,李欣,2.03,2614,hold_stock
300211.SZ,2020-10-23,王桂珍,1.85,2615,hold_stock
300211.SZ,2020-10-23,中央汇金资产管理有限责任公司,1.58,43,hold_stock
300211.SZ,2020-10-23,马晓东,1.23,2616,hold_stock
300211.SZ,2020-10-23,王育贤,1.23,2617,hold_stock
300211.SZ,2020-10-23,黄鑫虹,1.07,2618,hold_stock
300211.SZ,2020-10-23,常鑫民,0.55,1080,hold_stock
300212.SZ,2020-10-28,林拥军,5.25,2619,hold_stock
300212.SZ,2020-10-28,香港中央结算有限公司(陆股通),1.14,64,hold_stock
300212.SZ,2020-10-28,陈路,1.44,2620,hold_stock
300212.SZ,2020-10-28,中国建设银行股份有限公司-广发多元新兴股票型证券投资基金,1.49,192,hold_stock
300212.SZ,2020-10-28,中国工商银行股份有限公司-广发双擎升级混合型证券投资基金,1.57,241,hold_stock
300212.SZ,2020-10-28,上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF),2.09,337,hold_stock
300212.SZ,2020-10-28,华夏人寿保险股份有限公司-自有资金,2.12,33,hold_stock
300212.SZ,2020-10-28,罗坚,2.53,2621,hold_stock
300212.SZ,2020-10-28,中国建设银行股份有限公司-广发科技先锋混合型证券投资基金,3.08,192,hold_stock
300212.SZ,2020-10-28,中国华录集团有限公司,35.26,2622,hold_stock
300213.SZ,2020-11-10,林菁,9.06,2623,hold_stock
300213.SZ,2020-11-10,郑贵祥,5.19,2624,hold_stock
300213.SZ,2020-11-10,林淑艺,4.99,2625,hold_stock
300213.SZ,2020-11-10,北京中海丰润投资管理中心(有限合伙),3.77,2626,hold_stock
300213.SZ,2020-11-10,王翊,3.72,2627,hold_stock
300213.SZ,2020-11-10,刘文红,1.85,2628,hold_stock
300213.SZ,2020-11-10,王义平,1.68,2629,hold_stock
300213.SZ,2020-11-10,韩江春,1.36,2630,hold_stock
300213.SZ,2020-11-10,王彤,1.0,2631,hold_stock
300213.SZ,2020-11-10,中国农业银行股份有限公司-华夏复兴混合型证券投资基金,0.96,428,hold_stock
300226.SZ,2020-10-30,朱军红,4.65,2632,hold_stock
300226.SZ,2020-10-30,中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,1.41,241,hold_stock
300226.SZ,2020-10-30,全国社保基金一一四组合,1.43,143,hold_stock
300226.SZ,2020-10-30,百年人寿保险股份有限公司-分红保险产品,1.48,2633,hold_stock
300226.SZ,2020-10-30,基本养老保险基金一二零二组合,1.73,2122,hold_stock
300226.SZ,2020-10-30,杭州睿星投资管理有限公司-睿星财富2号证券投资基金,2.06,2634,hold_stock
300226.SZ,2020-10-30,上海申九资产管理有限公司-申九积极进取3号证券私募投资基金,2.84,2635,hold_stock
300226.SZ,2020-10-30,中天国富证券有限公司,3.63,2636,hold_stock
300226.SZ,2020-10-30,中国工商银行股份有限公司-富国天惠精选成长混合型证券投资基金(LOF),4.3,241,hold_stock
300226.SZ,2020-10-30,上海兴业投资发展有限公司,25.21,2637,hold_stock
300229.SZ,2020-11-10,信科互动科技发展有限公司,41.15,2638,hold_stock
300229.SZ,2020-11-10,北京北信科大资产管理有限公司,6.15,2639,hold_stock
300229.SZ,2020-10-29,吴建昕,0.51,2640,hold_stock
300229.SZ,2020-10-29,荣实,1.59,2641,hold_stock
300229.SZ,2020-10-29,朱向军,1.53,1995,hold_stock
300229.SZ,2020-10-29,上海一村投资管理有限公司-一村启明星2号私募证券投资基金,0.71,2642,hold_stock
300229.SZ,2020-10-29,毕然,0.68,2643,hold_stock
300229.SZ,2020-10-29,令狐永兴,0.56,2644,hold_stock
300229.SZ,2020-10-29,信科互动科技发展有限公司,42.1,2638,hold_stock
300229.SZ,2020-10-29,北京北信科大资产管理有限公司,6.15,2639,hold_stock
300231.SZ,2020-10-29,曾丹,1.39,2645,hold_stock
300231.SZ,2020-10-29,詹立雄,24.73,2646,hold_stock
300231.SZ,2020-10-29,北京银信长远科技股份有限公司回购专用证券账户,5.24,2647,hold_stock
300231.SZ,2020-10-29,中央汇金资产管理有限责任公司,2.44,43,hold_stock
300231.SZ,2020-10-29,中国光大银行股份有限公司-泰信先行策略开放式证券投资基金,0.63,913,hold_stock
300231.SZ,2020-10-29,乔明德,0.49,2648,hold_stock
300231.SZ,2020-10-29,陈贵阳,0.4,2649,hold_stock
300231.SZ,2020-10-29,于本宏,0.39,2650,hold_stock
300231.SZ,2020-10-29,陈慰忠,0.31,2651,hold_stock
300231.SZ,2020-10-29,招商银行股份有限公司-光大保德信优势配置混合型证券投资基金,0.26,941,hold_stock
300235.SZ,2020-10-27,张文凯,0.55,2652,hold_stock
300235.SZ,2020-10-27,黄元忠,17.17,2653,hold_stock
300235.SZ,2020-10-27,黄晓峰,13.01,2654,hold_stock
300235.SZ,2020-10-27,陈克让,10.44,2655,hold_stock
300235.SZ,2020-10-27,北京嘉豪伟业投资中心(有限合伙),4.71,2656,hold_stock
300235.SZ,2020-10-27,衷唯菁,0.93,2657,hold_stock
300235.SZ,2020-10-27,杨颖,0.71,2658,hold_stock
300235.SZ,2020-10-27,邱婉,0.35,2659,hold_stock
300235.SZ,2020-10-27,王定国,0.31,2660,hold_stock
300235.SZ,2020-10-27,前海开源基金-浦发银行-中融国际信托-中融-融珲60号单一资金信托,0.45,2661,hold_stock
300245.SZ,2020-10-29,蔡玉栋,1.58,2662,hold_stock
300245.SZ,2020-10-29,深圳裕龙资本投资管理有限公司,8.38,2663,hold_stock
300245.SZ,2020-10-29,苏博,4.58,2664,hold_stock
300245.SZ,2020-10-29,北京新润投资有限公司,3.75,2665,hold_stock
300245.SZ,2020-10-29,邹月普,3.49,2666,hold_stock
300245.SZ,2020-10-29,武汉昭融汇利投资管理有限责任公司-昭融汇利冬雅8号私募基金,3.19,2667,hold_stock
300245.SZ,2020-10-29,姜蓓蓓,2.78,2668,hold_stock
300245.SZ,2020-10-29,楼晔,1.95,2669,hold_stock
300245.SZ,2020-10-29,杜力耘,1.94,2670,hold_stock
300245.SZ,2020-10-29,新华基金-浦发银行-粤财信托-粤财信托·弘盛6号单一资金信托计划,1.14,2671,hold_stock
300248.SZ,2020-10-28,赵利宾,2.47,2672,hold_stock
300248.SZ,2020-10-28,杨维国,15.3,2673,hold_stock
300248.SZ,2020-10-28,上海云鑫创业投资有限公司,6.28,1622,hold_stock
300248.SZ,2020-10-28,华梦阳,3.07,2674,hold_stock
300248.SZ,2020-10-28,马明海,3.04,2675,hold_stock
300248.SZ,2020-10-28,尚卫国,3.01,2676,hold_stock
300248.SZ,2020-10-28,付秋生,2.78,2677,hold_stock
300248.SZ,2020-10-28,刘恩臣,2.56,2678,hold_stock
300248.SZ,2020-10-28,杜建平,2.54,2679,hold_stock
300248.SZ,2020-10-28,傅常顺,2.53,2680,hold_stock
300250.SZ,2020-10-28,金兰,0.35,2681,hold_stock
300250.SZ,2020-10-28,洪爱金,38.42,2682,hold_stock
300250.SZ,2020-10-28,中央汇金资产管理有限责任公司,2.01,43,hold_stock
300250.SZ,2020-10-28,中国银河证券股份有限公司,1.95,2683,hold_stock
300250.SZ,2020-10-28,杭州初灵信息技术股份有限公司-第二期员工持股计划,1.51,2684,hold_stock
300250.SZ,2020-10-28,都辉,0.75,2685,hold_stock
300250.SZ,2020-10-28,管洁明,0.75,2686,hold_stock
300250.SZ,2020-10-28,钱国华,0.73,2687,hold_stock
300250.SZ,2020-10-28,刘群杰,0.56,2688,hold_stock
300250.SZ,2020-10-28,徐正,0.37,2689,hold_stock
300253.SZ,2020-10-30,刘宁,5.11,2690,hold_stock
300253.SZ,2020-10-30,周炜,10.28,2691,hold_stock
300253.SZ,2020-10-30,王英,4.99,2692,hold_stock
300253.SZ,2020-10-30,上海云鑫创业投资有限公司,4.98,1622,hold_stock
300253.SZ,2020-10-30,香港中央结算有限公司(陆股通),4.45,64,hold_stock
300253.SZ,2020-10-30,中央汇金资产管理有限责任公司,4.09,43,hold_stock
300253.SZ,2020-10-30,周成,2.95,2693,hold_stock
300253.SZ,2020-10-30,中国建设银行股份有限公司-广发科技先锋混合型证券投资基金,1.55,192,hold_stock
300253.SZ,2020-10-30,上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF),1.34,337,hold_stock
300253.SZ,2020-10-30,中国工商银行股份有限公司-易方达新兴成长灵活配置混合型证券投资基金,1.25,241,hold_stock
300264.SZ,2020-10-29,陈坤江,24.76,2694,hold_stock
300264.SZ,2020-10-29,黄超,1.83,2695,hold_stock
300264.SZ,2020-10-29,中央汇金资产管理有限责任公司,1.74,43,hold_stock
300264.SZ,2020-10-29,黎虹,1.45,2696,hold_stock
300264.SZ,2020-10-29,夏慧敏,0.99,2697,hold_stock
300264.SZ,2020-10-29,杨林弟,0.74,2698,hold_stock
300264.SZ,2020-10-29,褚雯丽,0.71,2699,hold_stock
300264.SZ,2020-10-29,孟鹰,0.46,2700,hold_stock
300264.SZ,2020-10-29,吴为才,0.41,2701,hold_stock
300264.SZ,2020-10-29,叶萍,0.39,2702,hold_stock
300270.SZ,2020-10-29,朱广信,1.09,2703,hold_stock
300270.SZ,2020-10-29,石旭刚,42.61,2704,hold_stock
300270.SZ,2020-10-29,杭州衡顺投资管理合伙企业(有限合伙),2.5,2705,hold_stock
300270.SZ,2020-10-29,何树新,1.52,2706,hold_stock
300270.SZ,2020-10-29,陈根财,1.5,2707,hold_stock
300270.SZ,2020-10-29,樊洁琛,1.5,2708,hold_stock
300270.SZ,2020-10-29,陈若冰,1.21,2709,hold_stock
300270.SZ,2020-10-29,交通银行股份有限公司-博时新兴成长混合型证券投资基金,1.12,880,hold_stock
300270.SZ,2020-10-29,法国兴业银行,0.59,545,hold_stock
300270.SZ,2020-10-29,郑银翡,0.47,2710,hold_stock
300271.SZ,2020-10-26,任刚,1.58,2711,hold_stock
300271.SZ,2020-10-26,邵学,17.91,2712,hold_stock
300271.SZ,2020-10-26,香港中央结算有限公司,7.08,64,hold_stock
300271.SZ,2020-10-26,四川发展大数据产业投资有限责任公司,4.19,2713,hold_stock
300271.SZ,2020-10-26,中国光大银行股份有限公司-兴全商业模式优选混合型证券投资基金(LOF),3.09,913,hold_stock
300271.SZ,2020-10-26,中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金,2.08,192,hold_stock
300271.SZ,2020-10-26,中国证券金融股份有限公司,2.05,14,hold_stock
300271.SZ,2020-10-26,首域投资管理(英国)有限公司-首域环球伞子基金:首域中国增长基金,1.65,2714,hold_stock
300271.SZ,2020-10-26,上海云鑫创业投资有限公司,1.63,1622,hold_stock
300271.SZ,2020-10-26,中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金,1.28,241,hold_stock
300275.SZ,2020-10-30,任连明,1.01,2715,hold_stock
300275.SZ,2020-10-30,叶立胜,6.23,2716,hold_stock
300275.SZ,2020-10-30,马焰,23.11,2717,hold_stock
300275.SZ,2020-10-30,嘉兴合丰投资合伙企业(有限合伙),1.0,2718,hold_stock
300275.SZ,2020-10-30,吴秀兰,1.06,2719,hold_stock
300275.SZ,2020-10-30,王玉年,1.25,609,hold_stock
300275.SZ,2020-10-30,张健媛,1.46,2720,hold_stock
300275.SZ,2020-10-30,哈尔滨瑞汇商贸有限公司,1.78,2721,hold_stock
300275.SZ,2020-10-01,马焰,23.1075,2717,hold_stock
300275.SZ,2020-10-01,叶立胜,6.2341,2716,hold_stock
300277.SZ,2020-10-27,孔飙,5.0,2722,hold_stock
300277.SZ,2020-10-27,章锋,5.0,1024,hold_stock
300277.SZ,2020-10-27,深圳市盘古天地产业投资有限责任公司,5.05,2723,hold_stock
300277.SZ,2020-10-27,邢文飚,9.21,2724,hold_stock
300277.SZ,2020-10-27,杭州市金融投资集团有限公司,29.8,2725,hold_stock
300277.SZ,2020-10-22,孔飙,5.0,2722,hold_stock
300277.SZ,2020-10-22,邢文飚,9.54,2724,hold_stock
300277.SZ,2020-10-22,章锋,5.0,1024,hold_stock
300277.SZ,2020-10-22,杭州市金融投资集团有限公司,29.8,2725,hold_stock
300277.SZ,2020-10-22,深圳市盘古天地产业投资有限责任公司,5.05,2723,hold_stock
300282.SZ,2020-10-29,王文清,5.0,2726,hold_stock
300282.SZ,2020-10-29,福建卓丰投资合伙企业(有限合伙),27.06,2727,hold_stock
300282.SZ,2020-10-29,刘胜坤,2.37,2728,hold_stock
300282.SZ,2020-10-29,黄晋晋,1.57,2729,hold_stock
300282.SZ,2020-10-29,杨天骄,0.97,2730,hold_stock
300282.SZ,2020-10-29,前海开源基金-浦发银行-渤海国际信托-渤海富盈6号单一资金信托,0.9,2661,hold_stock
300282.SZ,2020-10-29,天弘基金-民生银行-天津信托-天津信托-弘盈30号集合资金信托计划,0.83,846,hold_stock
300282.SZ,2020-10-29,刘昕,0.82,2731,hold_stock
300282.SZ,2020-10-29,中央汇金资产管理有限责任公司,0.78,43,hold_stock
300282.SZ,2020-10-29,上海迎睿投资管理有限公司,0.78,2732,hold_stock
300287.SZ,2020-10-27,赵经纬,2.44,2733,hold_stock
300287.SZ,2020-10-27,杨振华,12.08,2734,hold_stock
300287.SZ,2020-10-27,曹忻军,5.16,2735,hold_stock
300287.SZ,2020-10-27,陈洪顺,3.89,2736,hold_stock
300287.SZ,2020-10-27,王守言,2.51,2737,hold_stock
300287.SZ,2020-10-27,香港中央结算有限公司(陆股通),1.06,64,hold_stock
300287.SZ,2020-10-27,陈剑栋,0.39,2738,hold_stock
300287.SZ,2020-10-27,吕强,0.36,2174,hold_stock
300287.SZ,2020-10-27,华安基金-兴业银行-珠海中兵广发投资基金合伙企业(有限合伙),0.36,2231,hold_stock
300287.SZ,2020-10-27,华安基金-兴业银行-广发乾和投资有限公司,0.34,2231,hold_stock
300288.SZ,2020-10-30,史红军,1.37,2739,hold_stock
300288.SZ,2020-10-30,王伟,35.36,2740,hold_stock
300288.SZ,2020-10-30,靳国文,5.93,2741,hold_stock
300288.SZ,2020-10-30,黄国宏,4.44,2742,hold_stock
300288.SZ,2020-10-30,刘玲,4.27,2743,hold_stock
300288.SZ,2020-10-30,贵阳朗玛投资咨询企业(有限合伙),2.45,2744,hold_stock
300288.SZ,2020-10-30,广州市玄元投资管理有限公司-玄元定增精选证券投资基金,0.74,567,hold_stock
300288.SZ,2020-10-30,邬凌云,0.41,2745,hold_stock
300288.SZ,2020-10-30,宫龙,0.3,1428,hold_stock
300288.SZ,2020-10-30,上海广文投资管理有限公司-广文价值发现1期证券投资基金,0.2,2746,hold_stock
300290.SZ,2020-10-29,秦毅,1.86,2747,hold_stock
300290.SZ,2020-10-29,辽宁国科实业有限公司,22.85,2748,hold_stock
300290.SZ,2020-10-29,邵奕楠,4.81,2749,hold_stock
300290.SZ,2020-10-29,沈阳惜远石油化工有限公司,3.43,2750,hold_stock
300290.SZ,2020-10-29,徐州瀚举创业投资合伙企业(有限合伙),2.96,2751,hold_stock
300290.SZ,2020-10-29,杭州乐信投资管理有限公司-乐信鑫汇一号私募证券投资基金,2.76,2752,hold_stock
300290.SZ,2020-10-29,沈阳源远石油化工有限公司,2.71,2753,hold_stock
300290.SZ,2020-10-29,付艳杰,2.34,2754,hold_stock
300290.SZ,2020-10-29,钟小春,1.79,2755,hold_stock
300290.SZ,2020-10-29,马路丁,1.13,2756,hold_stock
300292.SZ,2020-10-27,胡霞,0.58,2757,hold_stock
300292.SZ,2020-10-27,万卫方,23.55,2758,hold_stock
300292.SZ,2020-10-27,薛枫,3.23,2759,hold_stock
300292.SZ,2020-10-27,韩瑞琴,1.75,2760,hold_stock
300292.SZ,2020-10-27,王凤飞,0.98,2761,hold_stock
300292.SZ,2020-10-27,中国证券金融股份有限公司,0.83,14,hold_stock
300292.SZ,2020-10-27,北京金信华创股权投资中心(有限合伙),0.66,2762,hold_stock
300292.SZ,2020-10-27,周文庆,0.41,2763,hold_stock
300292.SZ,2020-10-27,北京中票国际投资管理有限公司,0.39,2764,hold_stock
