ts_code:ID(Company),name:string,area:string,industry:string,fullname:string,list_date:date,:LABEL
600035.SH,楚天高速,湖北,路桥,湖北楚天智能交通股份有限公司,2004-03-10,Company
600036.SH,招商银行,深圳,银行,招商银行股份有限公司,2002-04-09,Company
600037.SH,歌华有线,北京,影视音像,北京歌华有线电视网络股份有限公司,2001-02-08,Company
600038.SH,中直股份,黑龙江,航空,中航直升机股份有限公司,2000-12-18,Company
600039.SH,四川路桥,四川,建筑工程,四川路桥建设集团股份有限公司,2003-03-25,Company
600048.SH,保利地产,广东,全国地产,保利发展控股集团股份有限公司,2006-07-31,Company
600050.SH,中国联通,北京,电信运营,中国联合网络通信股份有限公司,2002-10-09,Company
600051.SH,宁波联合,浙江,综合类,宁波联合集团股份有限公司,1997-04-10,Company
600052.SH,浙江广厦,浙江,影视音像,浙江广厦股份有限公司,1997-04-15,Company
600053.SH,九鼎投资,江西,多元金融,昆吾九鼎投资控股股份有限公司,1997-04-18,Company
600054.SH,黄山旅游,安徽,旅游景点,黄山旅游发展股份有限公司,1997-05-06,Company
600055.SH,万东医疗,北京,医疗保健,北京万东医疗科技股份有限公司,1997-05-19,Company
600056.SH,中国医药,北京,医药商业,中国医药健康产业股份有限公司,1997-05-15,Company
600057.SH,厦门象屿,福建,仓储物流,厦门象屿股份有限公司,1997-06-04,Company
600058.SH,五矿发展,北京,商贸代理,五矿发展股份有限公司,1997-05-28,Company
600059.SH,古越龙山,浙江,红黄酒,浙江古越龙山绍兴酒股份有限公司,1997-05-16,Company
600060.SH,海信视像,山东,家用电器,海信视像科技股份有限公司,1997-04-22,Company
600061.SH,国投资本,上海,证券,国投资本股份有限公司,1997-05-19,Company
600062.SH,华润双鹤,北京,化学制药,华润双鹤药业股份有限公司,1997-05-22,Company
600063.SH,皖维高新,安徽,化纤,安徽皖维高新材料股份有限公司,1997-05-28,Company
600064.SH,南京高科,江苏,园区开发,南京高科股份有限公司,1997-05-06,Company
600066.SH,宇通客车,河南,汽车整车,郑州宇通客车股份有限公司,1997-05-08,Company
600067.SH,冠城大通,福建,全国地产,冠城大通股份有限公司,1997-05-08,Company
600068.SH,葛洲坝,湖北,建筑工程,中国葛洲坝集团股份有限公司,1997-05-26,Company
600069.SH,*ST银鸽,河南,造纸,河南银鸽实业投资股份有限公司,1997-04-30,Company
600070.SH,浙江富润,浙江,互联网,浙江富润股份有限公司,1997-06-04,Company
600071.SH,凤凰光学,江西,元器件,凤凰光学股份有限公司,1997-05-28,Company
600072.SH,中船科技,上海,船舶,中船科技股份有限公司,1997-06-03,Company
600073.SH,上海梅林,上海,食品,上海梅林正广和股份有限公司,1997-07-04,Company
600075.SH,新疆天业,新疆,化工原料,新疆天业股份有限公司,1997-06-17,Company
600076.SH,康欣新材,山东,其他建材,康欣新材料股份有限公司,1997-05-26,Company
600077.SH,宋都股份,浙江,全国地产,宋都基业投资股份有限公司,1997-05-20,Company
600078.SH,澄星股份,江苏,化工原料,江苏澄星磷化工股份有限公司,1997-06-27,Company
600079.SH,人福医药,湖北,化学制药,人福医药集团股份公司,1997-06-06,Company
600080.SH,金花股份,陕西,中成药,金花企业(集团)股份有限公司,1997-06-12,Company
600081.SH,东风科技,上海,汽车配件,东风电子科技股份有限公司,1997-07-03,Company
600082.SH,海泰发展,天津,园区开发,天津海泰科技发展股份有限公司,1997-06-20,Company
600083.SH,*ST博信,江苏,综合类,江苏博信投资控股股份有限公司,1997-06-06,Company
600084.SH,*ST中葡,新疆,红黄酒,中信国安葡萄酒业股份有限公司,1997-07-11,Company
600085.SH,同仁堂,北京,中成药,北京同仁堂股份有限公司,1997-06-25,Company
600086.SH,东方金钰,湖北,服饰,东方金钰股份有限公司,1997-06-06,Company
600088.SH,中视传媒,上海,影视音像,中视传媒股份有限公司,1997-06-16,Company
600089.SH,特变电工,新疆,电气设备,特变电工股份有限公司,1997-06-18,Company
600090.SH,同济堂,新疆,医药商业,新疆同济堂健康产业股份有限公司,1997-06-16,Company
600091.SH,ST明科,内蒙,化工原料,包头明天科技股份有限公司,1997-07-04,Company
600093.SH,易见股份,四川,仓储物流,易见供应链管理股份有限公司,1997-06-26,Company
600094.SH,大名城,上海,区域地产,上海大名城企业股份有限公司,1997-07-03,Company
600095.SH,哈高科,黑龙江,区域地产,哈尔滨高科技(集团)股份有限公司,1997-07-08,Company
600096.SH,云天化,云南,农药化肥,云南云天化股份有限公司,1997-07-09,Company
600097.SH,开创国际,上海,渔业,上海开创国际海洋资源股份有限公司,1997-06-19,Company
600098.SH,广州发展,广东,火力发电,广州发展集团股份有限公司,1997-07-18,Company
600099.SH,林海股份,江苏,摩托车,林海股份有限公司,1997-07-04,Company
600100.SH,同方股份,北京,IT设备,同方股份有限公司,1997-06-27,Company
600101.SH,明星电力,四川,水力发电,四川明星电力股份有限公司,1997-06-27,Company
600103.SH,青山纸业,福建,造纸,福建省青山纸业股份有限公司,1997-07-03,Company
600104.SH,上汽集团,上海,汽车整车,上海汽车集团股份有限公司,1997-11-25,Company
600105.SH,永鼎股份,江苏,通信设备,江苏永鼎股份有限公司,1997-09-29,Company
600106.SH,重庆路桥,重庆,路桥,重庆路桥股份有限公司,1997-06-18,Company
600107.SH,美尔雅,湖北,服饰,湖北美尔雅股份有限公司,1997-11-06,Company
600108.SH,亚盛集团,甘肃,农业综合,甘肃亚盛实业(集团)股份有限公司,1997-08-18,Company
600109.SH,国金证券,四川,证券,国金证券股份有限公司,1997-08-07,Company
600110.SH,诺德股份,吉林,电气设备,诺德投资股份有限公司,1997-10-07,Company
600111.SH,北方稀土,内蒙,小金属,中国北方稀土(集团)高科技股份有限公司,1997-09-24,Company
600112.SH,ST天成,贵州,电气设备,贵州长征天成控股股份有限公司,1997-11-27,Company
600113.SH,浙江东日,浙江,区域地产,浙江东日股份有限公司,1997-10-21,Company
600114.SH,东睦股份,浙江,机械基件,东睦新材料集团股份有限公司,2004-05-11,Company
600115.SH,东方航空,上海,空运,中国东方航空股份有限公司,1997-11-05,Company
600116.SH,三峡水利,重庆,水力发电,重庆三峡水利电力(集团)股份有限公司,1997-08-04,Company
600117.SH,西宁特钢,青海,特种钢,西宁特殊钢股份有限公司,1997-10-15,Company
600118.SH,中国卫星,北京,航空,中国东方红卫星股份有限公司,1997-09-08,Company
600119.SH,ST长投,上海,仓储物流,长发集团长江投资实业股份有限公司,1998-01-15,Company
600120.SH,浙江东方,浙江,多元金融,浙江东方金融控股集团股份有限公司,1997-12-01,Company
600121.SH,郑州煤电,河南,煤炭开采,郑州煤电股份有限公司,1998-01-07,Company
600122.SH,*ST宏图,江苏,其他商业,江苏宏图高科技股份有限公司,1998-04-20,Company
600123.SH,兰花科创,山西,煤炭开采,山西兰花科技创业股份有限公司,1998-12-17,Company
600125.SH,铁龙物流,辽宁,铁路,中铁铁龙集装箱物流股份有限公司,1998-05-11,Company
600126.SH,杭钢股份,浙江,普钢,杭州钢铁股份有限公司,1998-03-11,Company
600127.SH,金健米业,湖南,农业综合,金健米业股份有限公司,1998-05-06,Company
600128.SH,弘业股份,江苏,商贸代理,江苏弘业股份有限公司,1997-09-01,Company
600129.SH,太极集团,重庆,中成药,重庆太极实业(集团)股份有限公司,1997-11-18,Company
600130.SH,波导股份,浙江,通信设备,宁波波导股份有限公司,2000-07-06,Company
600131.SH,国网信通,四川,通信设备,国网信息通信股份有限公司,1998-04-02,Company
600132.SH,重庆啤酒,重庆,啤酒,重庆啤酒股份有限公司,1997-10-30,Company
600133.SH,东湖高新,湖北,园区开发,武汉东湖高新集团股份有限公司,1998-02-12,Company
600135.SH,乐凯胶片,河北,化工原料,乐凯胶片股份有限公司,1998-01-22,Company
600136.SH,当代明诚,湖北,影视音像,武汉当代明诚文化体育集团股份有限公司,1998-03-03,Company
600137.SH,浪莎股份,四川,服饰,四川浪莎控股股份有限公司,1998-04-16,Company
600138.SH,中青旅,北京,旅游服务,中青旅控股股份有限公司,1997-12-03,Company
600139.SH,西部资源,四川,综合类,四川西部资源控股股份有限公司,1998-02-25,Company
600141.SH,兴发集团,湖北,化工原料,湖北兴发化工集团股份有限公司,1999-06-16,Company
600143.SH,金发科技,广东,塑料,金发科技股份有限公司,2004-06-23,Company
600145.SH,*ST新亿,新疆,陶瓷,新疆亿路万源实业投资控股股份有限公司,1999-09-23,Company
600146.SH,商赢环球,宁夏,服饰,商赢环球股份有限公司,1999-07-07,Company
600148.SH,长春一东,吉林,汽车配件,长春一东离合器股份有限公司,1998-05-20,Company
600149.SH,ST坊展,河北,综合类,廊坊发展股份有限公司,1999-10-14,Company
600150.SH,中国船舶,上海,船舶,中国船舶工业股份有限公司,1998-05-20,Company
600151.SH,航天机电,上海,汽车配件,上海航天汽车机电股份有限公司,1998-06-05,Company
600152.SH,维科技术,浙江,电气设备,维科技术股份有限公司,1998-06-09,Company
600153.SH,建发股份,福建,商贸代理,厦门建发股份有限公司,1998-06-16,Company
600155.SH,华创阳安,北京,证券,华创阳安股份有限公司,1998-09-18,Company
600156.SH,华升股份,湖南,纺织,湖南华升股份有限公司,1998-05-27,Company
600157.SH,永泰能源,山西,火力发电,永泰能源股份有限公司,1998-05-13,Company
600158.SH,中体产业,天津,文教休闲,中体产业集团股份有限公司,1998-03-27,Company
600159.SH,大龙地产,北京,区域地产,北京市大龙伟业房地产开发股份有限公司,1998-05-26,Company
600160.SH,巨化股份,浙江,化工原料,浙江巨化股份有限公司,1998-06-26,Company
600161.SH,天坛生物,北京,生物制药,北京天坛生物制品股份有限公司,1998-06-16,Company
600162.SH,香江控股,深圳,全国地产,深圳香江控股股份有限公司,1998-06-09,Company
600163.SH,中闽能源,福建,新型电力,中闽能源股份有限公司,1998-06-02,Company
600165.SH,新日恒力,宁夏,钢加工,宁夏新日恒力钢丝绳股份有限公司,1998-05-29,Company
600166.SH,福田汽车,北京,汽车整车,北汽福田汽车股份有限公司,1998-06-02,Company
600167.SH,联美控股,辽宁,供气供热,联美量子股份有限公司,1999-01-28,Company
600168.SH,武汉控股,湖北,水务,武汉三镇实业控股股份有限公司,1998-04-27,Company
600169.SH,太原重工,山西,工程机械,太原重工股份有限公司,1998-09-04,Company
600170.SH,上海建工,上海,建筑工程,上海建工集团股份有限公司,1998-06-23,Company
600171.SH,上海贝岭,上海,半导体,上海贝岭股份有限公司,1998-09-24,Company
600172.SH,黄河旋风,河南,矿物制品,河南黄河旋风股份有限公司,1998-11-26,Company
600173.SH,卧龙地产,浙江,全国地产,卧龙地产集团股份有限公司,1999-04-15,Company
600175.SH,*ST美都,浙江,综合类,美都能源股份有限公司,1999-04-08,Company
600176.SH,中国巨石,浙江,玻璃,中国巨石股份有限公司,1999-04-22,Company
600177.SH,雅戈尔,浙江,服饰,雅戈尔集团股份有限公司,1998-11-19,Company
600178.SH,东安动力,黑龙江,汽车配件,哈尔滨东安汽车动力股份有限公司,1998-10-14,Company
600179.SH,*ST安通,黑龙江,仓储物流,安通控股股份有限公司,1998-11-04,Company
600180.SH,瑞茂通,山东,仓储物流,瑞茂通供应链管理股份有限公司,1998-07-03,Company
600182.SH,S佳通,黑龙江,汽车配件,佳通轮胎股份有限公司,1999-05-07,Company
600183.SH,生益科技,广东,元器件,广东生益科技股份有限公司,1998-10-28,Company
600184.SH,光电股份,湖北,专用机械,北方光电股份有限公司,2003-11-06,Company
600185.SH,格力地产,广东,区域地产,格力地产股份有限公司,1999-06-11,Company
600186.SH,莲花健康,河南,食品,莲花健康产业集团股份有限公司,1998-08-25,Company
600187.SH,国中水务,黑龙江,水务,黑龙江国中水务股份有限公司,1998-11-11,Company
600188.SH,兖州煤业,山东,煤炭开采,兖州煤业股份有限公司,1998-07-01,Company
600189.SH,吉林森工,吉林,软饮料,吉林森林工业股份有限公司,1998-10-07,Company
600190.SH,锦州港,辽宁,港口,锦州港股份有限公司,1999-06-09,Company
600191.SH,华资实业,内蒙,食品,包头华资实业股份有限公司,1998-12-10,Company
600192.SH,长城电工,甘肃,电气设备,兰州长城电工股份有限公司,1998-12-24,Company
600193.SH,ST创兴,上海,装修装饰,上海创兴资源开发股份有限公司,1999-05-27,Company
600195.SH,中牧股份,北京,饲料,中牧实业股份有限公司,1999-01-07,Company
600196.SH,复星医药,上海,化学制药,上海复星医药(集团)股份有限公司,1998-08-07,Company
600197.SH,伊力特,新疆,白酒,新疆伊力特实业股份有限公司,1999-09-16,Company
600198.SH,大唐电信,北京,通信设备,大唐电信科技股份有限公司,1998-10-21,Company
600199.SH,金种子酒,安徽,白酒,安徽金种子酒业股份有限公司,1998-08-12,Company
600200.SH,江苏吴中,江苏,化学制药,江苏吴中实业股份有限公司,1999-04-01,Company
600201.SH,生物股份,内蒙,生物制药,金宇生物技术股份有限公司,1999-01-15,Company
600202.SH,哈空调,黑龙江,电气设备,哈尔滨空调股份有限公司,1999-06-03,Company
600203.SH,福日电子,福建,元器件,福建福日电子股份有限公司,1999-05-14,Company
600206.SH,有研新材,北京,半导体,有研新材料股份有限公司,1999-03-19,Company
600207.SH,安彩高科,河南,供气供热,河南安彩高科股份有限公司,1999-07-14,Company
600208.SH,新湖中宝,浙江,全国地产,新湖中宝股份有限公司,1999-06-23,Company
600209.SH,ST罗顿,海南,综合类,罗顿发展股份有限公司,1999-03-25,Company
600210.SH,紫江企业,上海,广告包装,上海紫江企业集团股份有限公司,1999-08-24,Company
600211.SH,西藏药业,西藏,中成药,西藏诺迪康药业股份有限公司,1999-07-21,Company
600212.SH,*ST江泉,山东,综合类,山东江泉实业股份有限公司,1999-08-17,Company
600213.SH,亚星客车,江苏,汽车整车,扬州亚星客车股份有限公司,1999-08-31,Company
600215.SH,*ST经开,吉林,园区开发,长春经开(集团)股份有限公司,1999-09-09,Company
600216.SH,浙江医药,浙江,化学制药,浙江医药股份有限公司,1999-10-21,Company
600217.SH,中再资环,陕西,环境保护,中再资源环境股份有限公司,1999-12-16,Company
600218.SH,全柴动力,安徽,农用机械,安徽全柴动力股份有限公司,1998-12-03,Company
