:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
000040.SZ,2020-04-30,海富通基金-宁波银行-民生信托-中国民生信托·至信167号宝安定增集合资金信托计划,0.96,279,top10_holder
000040.SZ,2020-04-30,鹏华资产-平安银行-鹏华资产锦富1号专项资产管理计划,1.05,69,top10_holder
000040.SZ,2020-04-30,国泓资产-宁波银行-西藏信托-鼎证47号单一资金信托,1.36,280,top10_holder
000040.SZ,2020-04-30,天安人寿保险股份有限公司-传统产品,1.8,281,top10_holder
000040.SZ,2020-04-30,前海开源基金-浦发银行-国民信托-国民信托·证通7号单一资金信托,2.94,282,top10_holder
000040.SZ,2020-04-30,东旭集团有限公司,39.04,283,top10_holder
000040.SZ,2020-04-30,王逑,0.28,284,top10_holder
000040.SZ,2020-04-30,香港中央结算有限公司(陆股通),0.69,1,top10_holder
000040.SZ,2020-04-30,深圳市前海聚优基金管理有限公司-聚优诚投1号私募证券投资基金,1.45,285,top10_holder
000042.SZ,2020-04-28,深圳市中洲置地有限公司,51.6,286,top10_holder
000042.SZ,2020-04-28,陕西省国际信托股份有限公司-陕国投·金元宝68号证券投资集合资金信托计划,0.96,287,top10_holder
000042.SZ,2020-04-28,云南国际信托有限公司-云霞3期证券投资集合资金信托计划,0.97,266,top10_holder
000042.SZ,2020-04-28,九泰基金-浦发银行-九泰基金-恒胜新动力分级1号资产管理计划,0.98,288,top10_holder
000042.SZ,2020-04-28,鹏华资产-浦发银行-鹏华资产方圆6号资产管理计划,1.23,69,top10_holder
000042.SZ,2020-04-28,华润深国投信托有限公司-优瑞1期集合资金信托计划,1.36,289,top10_holder
000042.SZ,2020-04-28,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划,1.56,290,top10_holder
000042.SZ,2020-04-28,深圳市联泰房地产开发有限公司,1.62,291,top10_holder
000042.SZ,2020-04-28,深圳市资本运营集团有限公司,6.78,46,top10_holder
000042.SZ,2020-04-28,南昌联泰投资有限公司,8.3,292,top10_holder
000042.SZ,2020-04-28,深圳市远致投资有限公司,6.78,193,top10_holder
000045.SZ,2020-04-30,深圳市投资控股有限公司,45.96,89,top10_holder
000045.SZ,2020-04-30,深圳市深超科技投资有限公司,3.17,293,top10_holder
000045.SZ,2020-04-30,吕强,1.2,294,top10_holder
000045.SZ,2020-04-30,孙慧明,0.63,137,top10_holder
000045.SZ,2020-04-30,李松强,0.56,74,top10_holder
000045.SZ,2020-04-30,苏伟鹏,0.46,295,top10_holder
000045.SZ,2020-04-30,李增卯,0.28,296,top10_holder
000045.SZ,2020-04-30,邝国伟,0.28,297,top10_holder
000045.SZ,2020-04-30,洪帆,0.26,298,top10_holder
000045.SZ,2020-04-30,朱烨,0.26,299,top10_holder
000046.SZ,2020-04-30,中国证券金融股份有限公司,3.15,3,top10_holder
000046.SZ,2020-04-30,黄木顺,2.18,300,top10_holder
000046.SZ,2020-04-30,德邦创新资本-渤海银行-中融国际信托有限公司,1.24,301,top10_holder
000046.SZ,2020-04-30,建信基金-兴业银行-华鑫信托-华鑫信托·慧智投资52号结构化集合资金信托计划,1.18,302,top10_holder
000046.SZ,2020-04-30,林芝锦华投资管理有限公司,1.18,303,top10_holder
000046.SZ,2020-04-30,陈克春,0.85,304,top10_holder
000046.SZ,2020-04-30,香港中央结算有限公司(陆股通),0.65,1,top10_holder
000046.SZ,2020-04-30,润海投资有限公司,0.44,305,top10_holder
000046.SZ,2020-04-30,中国泛海控股集团有限公司,68.49,306,top10_holder
000046.SZ,2020-04-30,泛海能源控股股份有限公司,2.39,307,top10_holder
000048.SZ,2020-04-30,深圳市京基时代实业有限公司,29.85,308,top10_holder
000048.SZ,2020-04-30,季圣智,1.81,309,top10_holder
000048.SZ,2020-04-30,梁留生,0.47,310,top10_holder
000048.SZ,2020-04-30,深圳市吴川联合企业家投资有限公司,0.77,311,top10_holder
000048.SZ,2020-04-30,罗豫西,0.86,312,top10_holder
000048.SZ,2020-04-30,深圳宝达金融服务有限公司,1.22,313,top10_holder
000048.SZ,2020-04-30,高春雷,1.88,314,top10_holder
000048.SZ,2020-04-30,卢诗玮,2.25,315,top10_holder
000048.SZ,2020-04-30,王世忱,2.47,316,top10_holder
000048.SZ,2020-04-30,京基集团有限公司,41.65,317,top10_holder
000049.SZ,2020-04-30,广东德赛集团有限公司,44.8,318,top10_holder
000049.SZ,2020-04-30,中央汇金资产管理有限责任公司,3.39,4,top10_holder
000049.SZ,2020-04-30,香港中央结算有限公司(陆股通),1.98,1,top10_holder
000049.SZ,2020-04-30,中国农业银行股份有限公司-嘉实环保低碳股票型证券投资基金,1.29,48,top10_holder
000049.SZ,2020-04-30,张勇,0.89,319,top10_holder
000049.SZ,2020-04-30,中国工商银行股份有限公司-嘉实智能汽车股票型证券投资基金,0.61,248,top10_holder
000049.SZ,2020-04-30,中国太平洋人寿保险股份有限公司-分红-个人分红,0.4,320,top10_holder
000049.SZ,2020-04-30,金思思,0.37,321,top10_holder
000049.SZ,2020-04-30,谢声通,0.35,322,top10_holder
000049.SZ,2020-04-30,太平洋资管-建设银行-太平洋成长精选股票型产品,0.34,323,top10_holder
000050.SZ,2020-04-25,厦门金财产业发展有限公司,19.02,324,top10_holder
000050.SZ,2020-04-25,中航国际控股股份有限公司,14.24,178,top10_holder
000050.SZ,2020-04-25,中国航空技术深圳有限公司,8.76,325,top10_holder
000050.SZ,2020-04-25,中国航空技术国际控股有限公司,8.4,326,top10_holder
000050.SZ,2020-04-25,湖北省科技投资集团有限公司,6.14,327,top10_holder
000050.SZ,2020-04-25,马信琪,2.21,328,top10_holder
000050.SZ,2020-04-25,武汉光谷新技术产业投资有限公司,2.14,329,top10_holder
000050.SZ,2020-04-25,中国航空技术厦门有限公司,1.78,330,top10_holder
000050.SZ,2020-04-25,深圳市通产集团有限公司,1.68,331,top10_holder
000050.SZ,2020-04-25,香港中央结算有限公司(陆股通),1.16,1,top10_holder
000055.SZ,2020-04-18,SUN HUNG KAI INVESTMENT SERVICES LTD,0.62,332,top10_holder
000055.SZ,2020-04-18,VANGUARD EMERGING MARKETS STOCK INDEX FUND,0.71,98,top10_holder
000055.SZ,2020-04-18,共青城时利和投资管理合伙企业(有限合伙),2.38,333,top10_holder
000055.SZ,2020-04-18,方威,3.5,334,top10_holder
000055.SZ,2020-04-18,盛久投资有限公司,9.27,335,top10_holder
000055.SZ,2020-04-18,深圳市邦林科技发展有限公司,10.22,336,top10_holder
000055.SZ,2020-04-18,曲春林,0.49,337,top10_holder
000055.SZ,2020-04-18,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,0.53,338,top10_holder
000055.SZ,2020-04-18,刘奇,0.54,339,top10_holder
000055.SZ,2020-04-18,申万宏源证券(香港)有限公司,0.65,127,top10_holder
000055.SZ,2020-04-18,安信国际证券(香港)有限公司,0.42,340,top10_holder
000056.SZ,2020-04-29,陈巧玲,0.84,341,top10_holder
000056.SZ,2020-04-29,皇庭国际集团有限公司,1.08,342,top10_holder
000056.SZ,2020-04-29,中铁宝盈资产-浦发银行-中铁宝盈-宝鑫77号特定客户资产管理计划,1.23,290,top10_holder
000056.SZ,2020-04-29,BOCI SECURITIES LIMITED,1.35,257,top10_holder
000056.SZ,2020-04-29,霍孝谦,1.7,343,top10_holder
000056.SZ,2020-04-29,鍾志強,1.84,344,top10_holder
000056.SZ,2020-04-29,百利亚太投资有限公司,6.18,345,top10_holder
000056.SZ,2020-04-29,苏州和瑞九鼎投资中心(有限合伙),7.0,346,top10_holder
000056.SZ,2020-04-29,深圳市皇庭投资管理有限公司,21.62,347,top10_holder
000056.SZ,2020-04-29,深圳市皇庭产业控股有限公司,21.69,348,top10_holder
000058.SZ,2020-04-28,中国证券金融股份有限公司,0.18,3,top10_holder
000058.SZ,2020-04-28,吴宏伟,0.26,349,top10_holder
000058.SZ,2020-04-28,深圳市赛格集团有限公司,56.7,350,top10_holder
000058.SZ,2020-04-28,刘国成,0.58,351,top10_holder
000058.SZ,2020-04-28,刘国洪,0.27,352,top10_holder
000058.SZ,2020-04-28,龚茜华,0.24,353,top10_holder
000058.SZ,2020-04-28,LI SHERYN ZHAN MING,0.19,150,top10_holder
000058.SZ,2020-04-28,林佩银,0.17,354,top10_holder
000058.SZ,2020-04-28,徐月英,0.16,355,top10_holder
000058.SZ,2020-04-28,吴蔓楠,0.23,356,top10_holder
000058.SZ,2020-04-28,重庆国际信托股份有限公司-渝信创新优势拾贰号集合资金信托,0.1,357,top10_holder
000058.SZ,2020-04-28,周世玉,0.12,358,top10_holder
000059.SZ,2020-04-14,北方华锦化学工业集团有限公司,32.16,359,top10_holder
000059.SZ,2020-04-14,振华石油控股有限公司,9.92,360,top10_holder
000059.SZ,2020-04-14,中兵投资管理有限责任公司,5.78,361,top10_holder
000059.SZ,2020-04-14,黄杰,2.0,362,top10_holder
000059.SZ,2020-04-14,陈前平,1.37,363,top10_holder
000059.SZ,2020-04-14,香港中央结算有限公司(陆股通),1.25,1,top10_holder
000059.SZ,2020-04-14,陈忠达,0.45,364,top10_holder
000059.SZ,2020-04-14,周巍,0.41,365,top10_holder
000059.SZ,2020-04-14,李强,0.41,57,top10_holder
000059.SZ,2020-04-14,侯庆虎,0.31,366,top10_holder
000060.SZ,2020-04-30,广东省广晟资产经营有限公司,27.51,367,top10_holder
000060.SZ,2020-04-30,深圳市广晟投资发展有限公司,3.91,368,top10_holder
000060.SZ,2020-04-30,中信保诚基金-浦发银行-云南国际信托-云信智兴2017-510号单一资金信托,2.29,369,top10_holder
000060.SZ,2020-04-30,中国证券金融股份有限公司,2.26,3,top10_holder
000060.SZ,2020-04-30,中央汇金资产管理有限责任公司,1.24,4,top10_holder
000060.SZ,2020-04-30,香港中央结算有限公司(陆股通),1.1,1,top10_holder
000060.SZ,2020-04-30,云南铜业股份有限公司,0.92,370,top10_holder
000060.SZ,2020-04-30,广东广晟有色金属集团有限公司,0.86,371,top10_holder
000060.SZ,2020-04-30,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.63,48,top10_holder
000060.SZ,2020-04-30,宋新华,0.53,372,top10_holder
000061.SZ,2020-04-29,富德生命人寿保险股份有限公司-万能H,13.03,373,top10_holder
000061.SZ,2020-04-29,富德生命人寿保险股份有限公司-分红,12.71,373,top10_holder
000061.SZ,2020-04-29,黄波衡,0.79,374,top10_holder
000061.SZ,2020-04-29,黄楚彬,0.88,375,top10_holder
000061.SZ,2020-04-29,中国证券金融股份有限公司,0.95,3,top10_holder
000061.SZ,2020-04-29,许育峰,1.02,376,top10_holder
000061.SZ,2020-04-29,中央汇金资产管理有限责任公司,1.11,4,top10_holder
000061.SZ,2020-04-29,深圳市人力资源和社会保障局,1.19,377,top10_holder
000061.SZ,2020-04-29,深圳市深铁时代实业发展公司(注),1.19,378,top10_holder
000061.SZ,2020-04-29,深圳市食品集团有限公司,34.0,134,top10_holder
000061.SZ,2020-04-29,富德生命人寿保险股份有限公司-万能G,4.23,373,top10_holder
000061.SZ,2020-04-29,深圳市深铁时代实业发展公司,1.19,378,top10_holder
000061.SZ,2020-04-29,深圳市福德国有资本运营有限公司,34.0,142,top10_holder
000062.SZ,2020-04-28,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.26,48,top10_holder
000062.SZ,2020-04-28,刘建琪,0.3,379,top10_holder
000062.SZ,2020-04-28,香港中央结算有限公司(陆股通),0.41,1,top10_holder
000062.SZ,2020-04-28,杨逸尘,0.47,380,top10_holder
000062.SZ,2020-04-28,韩金文,0.47,381,top10_holder
000062.SZ,2020-04-28,中国证券金融股份有限公司,0.7,3,top10_holder
000062.SZ,2020-04-28,中央汇金资产管理有限责任公司,1.28,4,top10_holder
000062.SZ,2020-04-28,张玲,2.28,382,top10_holder
000062.SZ,2020-04-28,深圳华强集团有限公司,70.76,383,top10_holder
000062.SZ,2020-04-28,杨林,2.7,384,top10_holder
000063.SZ,2020-04-08,中兴新通讯有限公司,23.85,385,top10_holder
000065.SZ,2020-04-20,北方工业科技有限公司,12.73,386,top10_holder
000065.SZ,2020-04-20,江苏悦达集团有限公司,5.24,387,top10_holder
000065.SZ,2020-04-20,西安北方惠安化学工业有限公司,4.99,388,top10_holder
000065.SZ,2020-04-20,王文霞,0.54,389,top10_holder
000065.SZ,2020-04-20,靳晓齐,0.53,390,top10_holder
000065.SZ,2020-04-20,天津中辰番茄制品有限公司,0.49,391,top10_holder
000065.SZ,2020-04-20,香港中央结算有限公司(陆股通),0.46,1,top10_holder
000065.SZ,2020-04-20,中车长春轨道客车股份有限公司,0.46,392,top10_holder
000065.SZ,2020-04-20,中车株洲电力机车有限公司,0.23,393,top10_holder
000065.SZ,2020-04-20,中国北方工业有限公司,43.17,394,top10_holder
000065.SZ,2020-04-20,中国银行股份有限公司-嘉实中证央企创新驱动交易型开放式指数证券投资基金,0.3,195,top10_holder
000066.SZ,2020-04-30,中国电子信息产业集团有限公司,40.59,157,top10_holder
000066.SZ,2020-04-30,上海浦东发展银行股份有限公司-广发小盘成长混合型证券投资基金(LOF),0.61,395,top10_holder
000066.SZ,2020-04-30,中国工商银行股份有限公司-广发创新升级灵活配置混合型证券投资基金,0.61,248,top10_holder
000066.SZ,2020-04-30,孙伟,0.61,396,top10_holder
000066.SZ,2020-04-30,中国建设银行股份有限公司-广发科技先锋混合型证券投资基金,0.66,19,top10_holder
000066.SZ,2020-04-30,中电金投控股有限公司,0.67,225,top10_holder
000066.SZ,2020-04-30,中国建设银行股份有限公司-富国中证军工龙头交易型开放式指数证券投资基金,0.83,19,top10_holder
000066.SZ,2020-04-30,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,1.19,19,top10_holder
000066.SZ,2020-04-30,中国工商银行股份有限公司-广发双擎升级混合型证券投资基金,1.31,248,top10_holder
000066.SZ,2020-04-30,香港中央结算有限公司(陆股通),1.4,1,top10_holder
000066.SZ,2020-04-30,中国工商银行股份有限公司-诺安成长混合型证券投资基金,0.72,248,top10_holder
000066.SZ,2020-04-30,徐建东,0.79,397,top10_holder
000066.SZ,2020-04-30,杭州阿特夏木投资管理有限公司-阿特夏木精选一期私募投资基金,1.26,398,top10_holder
000066.SZ,2020-04-30,方文艳,2.01,399,top10_holder
000068.SZ,2020-04-28,张海涛,0.22,400,top10_holder
000068.SZ,2020-04-28,深圳市华融泰资产管理有限公司,26.48,401,top10_holder
000068.SZ,2020-04-28,深圳赛格股份有限公司,16.01,350,top10_holder
000068.SZ,2020-04-28,深圳市赛格集团有限公司,4.54,350,top10_holder
000068.SZ,2020-04-28,陈进平,0.72,402,top10_holder
000068.SZ,2020-04-28,周奇,0.32,403,top10_holder
000068.SZ,2020-04-28,高玫,0.31,404,top10_holder
000068.SZ,2020-04-28,高晓莉,0.29,405,top10_holder
000068.SZ,2020-04-28,罗卫东,0.29,406,top10_holder
000068.SZ,2020-04-28,姚淼,0.23,407,top10_holder
000068.SZ,2020-04-28,左敏,0.59,408,top10_holder
000068.SZ,2020-04-28,张廷云,0.35,409,top10_holder
000068.SZ,2020-04-28,黎朗威,0.33,410,top10_holder
000068.SZ,2020-04-28,何乔,0.31,411,top10_holder
000069.SZ,2020-04-28,深圳华侨城资本投资管理有限公司,0.39,412,top10_holder
000069.SZ,2020-04-28,深圳华侨城股份有限公司回购专用证券账户,0.35,413,top10_holder
000069.SZ,2020-04-28,华侨城集团有限公司,47.01,115,top10_holder
000069.SZ,2020-04-28,前海人寿保险股份有限公司-海利年年,7.54,99,top10_holder
000069.SZ,2020-04-28,北京诚通金控投资有限公司,3.24,414,top10_holder
000069.SZ,2020-04-28,中国证券金融股份有限公司,2.99,3,top10_holder
000069.SZ,2020-04-28,香港中央结算有限公司(陆股通),2.86,1,top10_holder
000069.SZ,2020-04-28,深圳市钜盛华股份有限公司,1.43,13,top10_holder
000069.SZ,2020-04-28,全国社保基金四零三组合,1.23,415,top10_holder
000069.SZ,2020-04-28,中央汇金资产管理有限责任公司,0.93,4,top10_holder
000069.SZ,2020-04-28,兴业银行股份有限公司-工银瑞信金融地产行业混合型证券投资基金,0.48,416,top10_holder
000070.SZ,2020-04-30,深圳市特发集团有限公司,36.11,176,top10_holder
000070.SZ,2020-04-30,五矿企荣有限公司,2.46,417,top10_holder
000070.SZ,2020-04-30,陈传荣,1.86,418,top10_holder
000070.SZ,2020-04-30,长城证券-兴业银行-长城特发智想1号集合资产管理计划,1.71,419,top10_holder
000070.SZ,2020-04-30,戴荣,1.57,420,top10_holder
000070.SZ,2020-04-30,汉国三和有限公司,1.21,421,top10_holder
000070.SZ,2020-04-30,阴陶,0.65,422,top10_holder
000070.SZ,2020-04-30,王雨辰,0.6,423,top10_holder
000070.SZ,2020-04-30,中国通广电子有限公司,0.5,424,top10_holder
000070.SZ,2020-04-30,中国工商银行股份有限公司-国泰中证全指通信设备交易型开放式指数证券投资基金,0.48,248,top10_holder
000078.SZ,2020-04-28,孔宪俊,0.73,425,top10_holder
000078.SZ,2020-04-28,中国农业银行股份有限公司-中证500交易型开放式指数证券投资基金,0.48,48,top10_holder
000078.SZ,2020-04-28,中央汇金资产管理有限责任公司,0.38,4,top10_holder
000078.SZ,2020-04-28,香港中央结算有限公司(陆股通),0.28,1,top10_holder
000078.SZ,2020-04-28,交通银行股份有限公司-国联安中证医药100指数证券投资基金,0.19,8,top10_holder
000078.SZ,2020-04-28,黄楚彬,0.18,375,top10_holder
000078.SZ,2020-04-28,张超,0.18,426,top10_holder
000078.SZ,2020-04-28,深圳海王集团股份有限公司,44.03,427,top10_holder
000078.SZ,2020-04-28,史晓明,0.25,428,top10_holder
000078.SZ,2020-04-28,刘占军,0.42,429,top10_holder
000078.SZ,2020-04-28,吴文选,0.2,430,top10_holder
000078.SZ,2020-04-28,周国祥,0.2,431,top10_holder
000078.SZ,2020-04-28,云南国际信托有限公司-海王生物员工持股计划集合资金信托计划,1.39,266,top10_holder
000088.SZ,2020-04-25,深圳市盐田港集团有限公司,67.37,432,top10_holder
000088.SZ,2020-04-25,中央汇金资产管理有限责任公司,3.21,4,top10_holder
000088.SZ,2020-04-25,嘉实基金-农业银行-嘉实中证金融资产管理计划,0.96,433,top10_holder
000088.SZ,2020-04-25,银华基金-农业银行-银华中证金融资产管理计划,0.95,275,top10_holder
000088.SZ,2020-04-25,博时基金-农业银行-博时中证金融资产管理计划,0.95,209,top10_holder
000088.SZ,2020-04-25,南方基金-农业银行-南方中证金融资产管理计划,0.94,211,top10_holder
000088.SZ,2020-04-25,易方达基金-农业银行-易方达中证金融资产管理计划,0.94,276,top10_holder
000088.SZ,2020-04-25,大成基金-农业银行-大成中证金融资产管理计划,0.94,274,top10_holder
000088.SZ,2020-04-25,中欧基金-农业银行-中欧中证金融资产管理计划,0.94,210,top10_holder
